Job #,Borough,Street Name,GIS_NTA_NAME
340742147,BROOKLYN,ROCKAWAY AVENUE,Brownsville
340759619,BROOKLYN,KENT AVENUE,North Side-South Side
340759637,BROOKLYN,KNICKERBOCKER AVENUE,Bushwick North
140944600,MANHATTAN,BROADWAY,Upper West Side
340759628,BROOKLYN,PUTNAM AVENUE,Bedford
140944619,MANHATTAN,WEST 75 STREET,Upper West Side
140919870,MANHATTAN,WEST 19TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
321591862,BROOKLYN,ATLANTIC AVENUE,Ocean Hill
321591862,BROOKLYN,ATLANTIC AVENUE,Ocean Hill
421764335,QUEENS,119TH STREET,College Point
340740853,BROOKLYN,AVE U,Madison
140919754,MANHATTAN,EAST 78TH STREET,Upper East Side-Carnegie Hill
240276884,BRONX,BRUNER AVE,Woodlawn-Wakefield
440604419,QUEENS,GRAND CENTRAL PARKWAY,Kew Gardens Hills
440606104,QUEENS,30TH STREET,Hunters Point-Sunnyside-West Maspeth
440606113,QUEENS,23RD STREET,Hunters Point-Sunnyside-West Maspeth
340742888,BROOKLYN,CONKLIN AVENUE,Canarsie
140920001,MANHATTAN,PARK AVE,Turtle Bay-East Midtown
340742860,BROOKLYN,VERMONT STREET,East New York
340742879,BROOKLYN,EVERGREEN AVENUE,Bushwick South
540178074,STATEN ISLAND,OCEAN TERRACE,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
140921894,MANHATTAN,AVENUE OF THE AMERICAS,Midtown-Midtown South
140921901,MANHATTAN,FIFTH AVENUE,Midtown-Midtown South
340742904,BROOKLYN,EVERGREEN AVENUE,Bushwick South
340742897,BROOKLYN,WEIRFIELD STREET,Bushwick South
440606122,QUEENS,QUEENS BLVD,Elmhurst-Maspeth
340742931,BROOKLYN,ST. MARKS AVENUE,Prospect Heights
104213959,MANHATTAN,EAST 109TH STREET,East Harlem North
104213959,MANHATTAN,EAST 109TH STREET,East Harlem North
104213959,MANHATTAN,EAST 109TH STREET,East Harlem North
104213959,MANHATTAN,EAST 109TH STREET,East Harlem North
140921947,MANHATTAN,THIRD AVENUE,Turtle Bay-East Midtown
140921910,MANHATTAN,WEST 19TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
340742940,BROOKLYN,BEDFORD AVENUE,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
440606159,QUEENS,COLDSPRING ROAD,Far Rockaway-Bayswater
340742968,BROOKLYN,CENTRAL AVENUE,Bushwick South
440606168,QUEENS,COLDSPRING ROAD,Far Rockaway-Bayswater
340742959,BROOKLYN,CLINTON STREET,Carroll Gardens-Columbia Street-Red Hook
140921956,MANHATTAN,6TH AVENUE,Midtown-Midtown South
440606177,QUEENS,84 STREET,Ozone Park
121208424,MANHATTAN,WEST 96TH STREET,Upper West Side
421133008,QUEENS,METROPOLITAN AVE,Kew Gardens
440606186,QUEENS,BORDEN AVE,Hunters Point-Sunnyside-West Maspeth
540178083,STATEN ISLAND,VERMONT AVENUE,Stapleton-Rosebank
140921974,MANHATTAN,EAST  62ND STREET,Upper East Side-Carnegie Hill
340742986,BROOKLYN,8TH AVENUE,Sunset Park East
140921983,MANHATTAN,PARK AVENUE,Upper East Side-Carnegie Hill
540178092,STATEN ISLAND,VERMONT AVENUE,Stapleton-Rosebank
440606195,QUEENS,215 STREET,Bayside-Bayside Hills
440606202,QUEENS,136 AVENUE,Laurelton
240277614,BRONX,FENTON AVENUE,Eastchester-Edenwald-Baychester
340743039,BROOKLYN,PIERREPONT STREET,Brooklyn Heights-Cobble Hill
340743048,BROOKLYN,LAFAYETTE AVENUE,Clinton Hill
140921992,MANHATTAN,WEST 38 STREET,Midtown-Midtown South
440606220,QUEENS,51 AVE,Elmhurst
123920784,MANHATTAN,ELDRIDGE STREET,Chinatown
140922027,MANHATTAN,EAST 86 STREET,Upper East Side-Carnegie Hill
140922018,MANHATTAN,WEST 8 STREET,West Village
140922036,MANHATTAN,LUDLOW ST.,Chinatown
440606239,QUEENS,90 ST,Elmhurst
440606248,QUEENS,RUSSELL STREET,Lindenwood-Howard Beach
340743057,BROOKLYN,EAST 98 STREET,East New York
140922045,MANHATTAN,11TH AVENUE,Hudson Yards-Chelsea-Flatiron-Union Square
340743075,BROOKLYN,SURF AVENUE,West Brighton
140922072,MANHATTAN,BROADWAY,SoHo-TriBeCa-Civic Center-Little Italy
140922054,MANHATTAN,EAST  62ND STREET,Upper East Side-Carnegie Hill
340743100,BROOKLYN,RICHARDS STREET,Carroll Gardens-Columbia Street-Red Hook
340743128,BROOKLYN,GOTHAM AVENUE,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
421449132,QUEENS,BEACH 37 STREET,Hammels-Arverne-Edgemere
340743137,BROOKLYN,EAST 66 STREET,Georgetown-Marine Park-Bergen Beach-Mill Basin
440606257,QUEENS,ROCKAWAY BLVD,
340743093,BROOKLYN,EAST 56 STREET,Rugby-Remsen Village
240277623,BRONX,BOSTON ROAD,Crotona Park East
140922107,MANHATTAN,WEST 55TH STREET,Clinton
220726481,BRONX,EAST 232ND STREET,Williamsbridge-Olinville
140922090,MANHATTAN,EAST 79TH STREET,Upper East Side-Carnegie Hill
520346046,STATEN ISLAND,SUNNYMEADE VILLAGE,Grasmere-Arrochar-Ft. Wadsworth
140922143,MANHATTAN,W112 STREET,Central Harlem South
440606266,QUEENS,229 STREET,Cambria Heights
140922152,MANHATTAN,EAST 7 STREET,Lower East Side
220728096,BRONX,WEST FORDHAM ROAD,Kingsbridge Heights
240277650,BRONX,COURTLANDT AVENUE,Morrisania-Melrose
220732946,BRONX,BROADWAY,North Riverdale-Fieldston-Riverdale
540178127,STATEN ISLAND,WILLOW AVENUE,Stapleton-Rosebank
520454687,STATEN ISLAND,QUINN STREET,Stapleton-Rosebank
321592371,BROOKLYN,EAST 12TH STREET,Homecrest
340743182,BROOKLYN,MASPETH AVENUE,East Williamsburg
123920702,MANHATTAN,EAST END AVENUE,Yorkville
340743191,BROOKLYN,FOSTER AVENUE,East New York
421133017,QUEENS,MYRTLE AVENUE,Ridgewood
140922189,MANHATTAN,WEST 108 ST,Morningside Heights
140922170,MANHATTAN,WEST 23RD STREET,Hudson Yards-Chelsea-Flatiron-Union Square
322087166,BROOKLYN,66TH STREET,Dyker Heights
440606319,QUEENS,BELLAIRE PLACE,Queens Village
440606328,QUEENS,31 STREET,Queensbridge-Ravenswood-Long Island City
440606300,QUEENS,34 AVE,Bayside-Bayside Hills
322087200,BROOKLYN,MALCOLM X BLVD,Stuyvesant Heights
440606284,QUEENS,30TH STREET,Hunters Point-Sunnyside-West Maspeth
340743226,BROOKLYN,AVENUE U,Bensonhurst East
340743244,BROOKLYN,AVENUE M,Flatlands
340743235,BROOKLYN,4TH AVENUE,Bay Ridge
140922232,MANHATTAN,WEST 12TH STREET,West Village
340743253,BROOKLYN,39 STREET,Sunset Park East
322087193,BROOKLYN,BEDFORD AVE,Bedford
240277669,BRONX,MAROLLA PLACE,Eastchester-Edenwald-Baychester
440606346,QUEENS,LINDEN BOULEVARD,St. Albans
440606337,QUEENS,163RD DRIVE,Lindenwood-Howard Beach
140922241,MANHATTAN,SAINT NICHOLAS AVENUE,Central Harlem South
140922214,MANHATTAN,EAST 86 STREET,Yorkville
340743262,BROOKLYN,BERRY STREET,North Side-South Side
421902187,QUEENS,69TH AVENUE,Forest Hills
421902187,QUEENS,69TH AVENUE,Forest Hills
421902187,QUEENS,69TH AVENUE,Forest Hills
240277678,BRONX,PALISADE AVENUE,North Riverdale-Fieldston-Riverdale
440606373,QUEENS,FAIRBURY AVENUE,Queens Village
340743271,BROOKLYN,PRESIDENT STREET,Park Slope-Gowanus
340743280,BROOKLYN,BERRY STREET,North Side-South Side
440606364,QUEENS,43 AVE,Elmhurst
140922269,MANHATTAN,BROADWAY,Hudson Yards-Chelsea-Flatiron-Union Square
440606382,QUEENS,171 STREET,Murray Hill
440606391,QUEENS,189TH STREET,Auburndale
240277687,BRONX,PALISADE AVENUE,North Riverdale-Fieldston-Riverdale
540178136,STATEN ISLAND,TENNYSON DR.,Great Kills
140922278,MANHATTAN,W 112TH STREET,Central Harlem South
340743333,BROOKLYN,13 STREET,Park Slope-Gowanus
123725781,MANHATTAN,CANAL STREET,SoHo-TriBeCa-Civic Center-Little Italy
440606417,QUEENS,242 STREET,Bellerose
440606426,QUEENS,38TH AVENUE,North Corona
340743324,BROOKLYN,74 STREET,Bensonhurst West
123573908,MANHATTAN,CANAL STREET,SoHo-TriBeCa-Civic Center-Little Italy
140922303,MANHATTAN,LEXINGTON AVE,Upper East Side-Carnegie Hill
440606444,QUEENS,WOODHAVEN BOULEVARD,Woodhaven
440606453,QUEENS,158 STREET,Springfield Gardens South-Brookville
140922296,MANHATTAN,E 89 ST,Yorkville
140922287,MANHATTAN,WEST 24TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
340743342,BROOKLYN,13 STREET,Park Slope-Gowanus
340743388,BROOKLYN,MAPLE AVE,Seagate-Coney Island
140922312,MANHATTAN,WEST 115TH STREET,Morningside Heights
140922321,MANHATTAN,WEST 57TH STREET,Clinton
140922330,MANHATTAN,CHARLES STREET,West Village
440606480,QUEENS,28TH STREET,Steinway
340743404,BROOKLYN,PAERDEGAT 6 STREET,Canarsie
340743440,BROOKLYN,49TH STREET,Sunset Park East
402201283,QUEENS,46 AVENUE,Corona
402469510,QUEENS,158 STREET,Springfield Gardens South-Brookville
402585038,QUEENS,146 STREET,Queensboro Hill
310100761,BROOKLYN,NORTH 6TH STREET,North Side-South Side
210041239,BRONX,GRAND AVENUE,University Heights-Morris Heights
110130643,MANHATTAN,WEST 71 STREET,Lincoln Square
440606505,QUEENS,JAMAICA AVENUE,Jamaica
402460608,QUEENS,CRYDERS LANE,Whitestone
410175910,QUEENS,VERNON BLVD,Queensbridge-Ravenswood-Long Island City
120004244,MANHATTAN,BROADWAY,SoHo-TriBeCa-Civic Center-Little Italy
320110330,BROOKLYN,CAMPUS ROAD,Flatbush
420255084,QUEENS,WEST END DRIVE,Douglas Manor-Douglaston-Little Neck
120864920,MANHATTAN,EAST 66TH STREET,Upper East Side-Carnegie Hill
120864920,MANHATTAN,EAST 66TH STREET,Upper East Side-Carnegie Hill
121143743,MANHATTAN,THOMPSON STREET,SoHo-TriBeCa-Civic Center-Little Italy
320426035,BROOKLYN,WALLABOUT STREET,Bedford
320242634,BROOKLYN,RALPH AVENUE,Stuyvesant Heights
121458323,MANHATTAN,EAST 21ST STREET,Hudson Yards-Chelsea-Flatiron-Union Square
420803223,QUEENS,215TH STREET,Bayside-Bayside Hills
140050290,MANHATTAN,WEST 34TH STREET,Midtown-Midtown South
320516839,BROOKLYN,45TH STREET,Sunset Park East
121581886,MANHATTAN,WASHINGTON STREET,West Village
121581886,MANHATTAN,WASHINGTON STREET,West Village
220324986,BRONX,WHITE PLAINS ROAD,Williamsbridge-Olinville
320714223,BROOKLYN,OLD FULTON STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
320577595,BROOKLYN,UNION ST,Park Slope-Gowanus
420908129,QUEENS,NORTHERN BLVD.,Hunters Point-Sunnyside-West Maspeth
320593808,BROOKLYN,JACKSON STREET,East Williamsburg
121989027,MANHATTAN,WEST   88 STREET,Upper West Side
140233968,MANHATTAN,PARK AVENUE,Upper East Side-Carnegie Hill
302571456,BROOKLYN,HENRY ST,Carroll Gardens-Columbia Street-Red Hook
420976787,QUEENS,DITMARS BOULEVARD,East Elmhurst
320577595,BROOKLYN,UNION ST,Park Slope-Gowanus
402895284,QUEENS,CRONSTON AVE,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
520205448,STATEN ISLAND,FOREST AVENUE,New Brighton-Silver Lake
320577595,BROOKLYN,UNION ST,Park Slope-Gowanus
320577595,BROOKLYN,UNION ST,Park Slope-Gowanus
320577595,BROOKLYN,UNION ST,Park Slope-Gowanus
220423138,BRONX,PALISADES AVENUE,North Riverdale-Fieldston-Riverdale
321063549,BROOKLYN,61 STREET,Borough Park
220423138,BRONX,PALISADES AVENUE,North Riverdale-Fieldston-Riverdale
121192609,MANHATTAN,WATER STREET,Battery Park City-Lower Manhattan
122345293,MANHATTAN,LEXINGTON AVENUE,Murray Hill-Kips Bay
140335947,MANHATTAN,SOUTH STREET,Lower East Side
421151988,QUEENS,QUEENS BLVD,Rego Park
140351161,MANHATTAN,SOUTH STREET,Lower East Side
321131191,BROOKLYN,EAST 19TH STREET,Midwood
321129186,BROOKLYN,MILL AVENUE,Georgetown-Marine Park-Bergen Beach-Mill Basin
140358333,MANHATTAN,WEST END AVENUE,Upper West Side
122396308,MANHATTAN,E 62 ST,Upper East Side-Carnegie Hill
421205314,QUEENS,156TH STREET,Whitestone
122556144,MANHATTAN,5TH AVENUE,West Village
122604431,MANHATTAN,E 66 ST,Upper East Side-Carnegie Hill
201195660,BRONX,JENNINGS STREET,Morrisania-Melrose
520265249,STATEN ISLAND,ARTHUR KILL ROAD,Charleston-Richmond Valley-Tottenville
520265258,STATEN ISLAND,ARTHUR KILL ROAD,Charleston-Richmond Valley-Tottenville
122450551,MANHATTAN,EAST LOOP ROAD,Lenox Hill-Roosevelt Island
440255670,QUEENS,82ND STREET,Jackson Heights
421259257,QUEENS,158 ST,East Flushing
122716409,MANHATTAN,SOUTH STREET,Lower East Side
440318354,QUEENS,46TH AVENUE,Hunters Point-Sunnyside-West Maspeth
321400612,BROOKLYN,HALSEY ST,Stuyvesant Heights
421256394,QUEENS,HOMELAWN STREET,Jamaica Estates-Holliswood
122832159,MANHATTAN,2ND AVENUE,East Harlem North
121190567,MANHATTAN,EAST 47TH STREET,Turtle Bay-East Midtown
121190567,MANHATTAN,EAST 47TH STREET,Turtle Bay-East Midtown
421341300,QUEENS,UNION HALL STREET,Jamaica
421341300,QUEENS,UNION HALL STREET,Jamaica
340394736,BROOKLYN,JEFFERSON AVENUE,Bushwick South
321398947,BROOKLYN,52 STREET,Borough Park
440337725,QUEENS,SKILLMAN AVENUE,Hunters Point-Sunnyside-West Maspeth
540111813,STATEN ISLAND,VICTORY BLVD,Grymes Hill-Clifton-Fox Hills
421385496,QUEENS,SENECA AVENUE,Ridgewood
520281800,STATEN ISLAND,ARTHUR KILL RD.,Charleston-Richmond Valley-Tottenville
520281793,STATEN ISLAND,ARTHUR KILL RD.,Charleston-Richmond Valley-Tottenville
340438770,BROOKLYN,MOTHER GASTON BOULEVARD,Brownsville
220152475,BRONX,EAST 223RD ST,Williamsbridge-Olinville
340438761,BROOKLYN,MOTHER GASTON BOULEVARD,Brownsville
421396304,QUEENS,37 DRIVE,North Corona
421400585,QUEENS,CORONA AVE,Corona
340446501,BROOKLYN,NOSTRAND AVENUE,Bedford
421401833,QUEENS,CENTRE STREET,Ridgewood
340452762,BROOKLYN,KNICKERBOCKER AVENUE,Bushwick North
122993485,MANHATTAN,EAST 70TH STREET,Lenox Hill-Roosevelt Island
220561381,BRONX,EAST KINGSBRIDGE,Van Cortlandt Village
340465829,BROOKLYN,HEGEMAN AVENUE,Brownsville
321363877,BROOKLYN,CONEY ISLAND AVENUE,Flatbush
321186195,BROOKLYN,DIAMOND STREET,Greenpoint
321523703,BROOKLYN,DITMAS AVE,Flatbush
321523703,BROOKLYN,DITMAS AVE,Flatbush
123076982,MANHATTAN,EAST 86TH STREET,Yorkville
421472551,QUEENS,45 ROAD,Hunters Point-Sunnyside-West Maspeth
321184543,BROOKLYN,EAST 4TH STREET,Homecrest
321584139,BROOKLYN,23RD STREET,Sunset Park West
321405332,BROOKLYN,MONROE STREET,Bedford
340519433,BROOKLYN,WASHINGTON AVENUE,Clinton Hill
122735273,MANHATTAN,PETER COOPER ROAD,Stuyvesant Town-Cooper Village
421526511,QUEENS,49 AVENUE,Hunters Point-Sunnyside-West Maspeth
321554331,BROOKLYN,BEDFORD AVENUE,Bedford
421462107,QUEENS,UNION HALL STREET,South Jamaica
421482023,QUEENS,UNION HALL STREET,South Jamaica
220604497,BRONX,CROTONA AVENUE,Belmont
321617087,BROOKLYN,BEDFORD AVENUE,Crown Heights North
340520387,BROOKLYN,MADISON STREET,Stuyvesant Heights
321626889,BROOKLYN,WASHINGTON AVE,Crown Heights South
340528227,BROOKLYN,CONEY ISLAND AVENUE,Homecrest
140679497,MANHATTAN,WEST 35TH STREET,Midtown-Midtown South
421540407,QUEENS,92 AVENUE,Queens Village
123117750,MANHATTAN,EAST 64TH STREET,Upper East Side-Carnegie Hill
123122833,MANHATTAN,EAST 74 STREET,Lenox Hill-Roosevelt Island
220613101,BRONX,SETON AV,Woodlawn-Wakefield
421543075,QUEENS,BAY LANE,
123141126,MANHATTAN,WEST 69TH STREET,Lincoln Square
420663482,QUEENS,ASH AVENUE,Flushing
123338450,MANHATTAN,PENN PLAZA,Hudson Yards-Chelsea-Flatiron-Union Square
123046186,MANHATTAN,EAST 63RD STREET,Upper East Side-Carnegie Hill
210177609,BRONX,EAST 138TH STREET,Mott Haven-Port Morris
240200377,BRONX,WEST 168 STREET,Highbridge
321672980,BROOKLYN,UNION AVENUE,North Side-South Side
220607573,BRONX,WESTCHESTER AVENUE,Melrose South-Mott Haven North
321677707,BROOKLYN,21ST STREET,Sunset Park West
123291017,MANHATTAN,WEST 40 STREET,Clinton
321681952,BROOKLYN,FULTON STREET,Bedford
321681952,BROOKLYN,FULTON STREET,Bedford
240205728,BRONX,EAST 138 ST,Mott Haven-Port Morris
321663552,BROOKLYN,BATTERY AVENUE,Dyker Heights
540139036,STATEN ISLAND,SUMMIT AVENUE,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
321687082,BROOKLYN,SOUTH 5TH STREET,North Side-South Side
220625688,BRONX,EAST 148 STREET,Mott Haven-Port Morris
421570473,QUEENS,49TH AVE,Hunters Point-Sunnyside-West Maspeth
220603149,BRONX,BOONE AVENUE,Crotona Park East
220604497,BRONX,CROTONA AVENUE,Belmont
421588071,QUEENS,NORTHERN BOULEVARD,North Corona
520268068,STATEN ISLAND,ANNFIELD COURT,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
201201822,BRONX,WEST 205 STREET,Van Cortlandt Village
123149716,MANHATTAN,1ST AVENUE,Murray Hill-Kips Bay
321694911,BROOKLYN,GREENPOINT AVE,Greenpoint
302576460,BROOKLYN,IRVING AVENUE,Bushwick North
420663437,QUEENS,94 AVENUE,Jamaica
420663437,QUEENS,94 AVENUE,Jamaica
220639389,BRONX,STEPHENS AVENUE,Soundview-Castle Hill-Clason Point-Harding Park
321736412,BROOKLYN,3RD STREET,Carroll Gardens-Columbia Street-Red Hook
123411708,MANHATTAN,WEST 44TH STREET,Midtown-Midtown South
340597866,BROOKLYN,CROWN STREET,Crown Heights South
321702733,BROOKLYN,HALSEY ST,Bushwick North
321734183,BROOKLYN,RUTLEDGE STREET,Williamsburg
321779517,BROOKLYN,ESSEX ST,East New York
321736706,BROOKLYN,MALCOLM X BOULEVARD,Stuyvesant Heights
321697213,BROOKLYN,MIDWOOD STREET,Prospect Lefferts Gardens-Wingate
123456624,MANHATTAN,VARICK STREET,SoHo-TriBeCa-Civic Center-Little Italy
123500014,MANHATTAN,WEST 85TH STREET,Upper West Side
123396609,MANHATTAN,W 175 STREET,Washington Heights South
140768122,MANHATTAN,EAST 87TH STREET,Upper East Side-Carnegie Hill
123421092,MANHATTAN,EAST 72ND STREET,Upper East Side-Carnegie Hill
123421092,MANHATTAN,EAST 72ND STREET,Upper East Side-Carnegie Hill
340607775,BROOKLYN,EAST 21ST STREET,Flatbush
421624825,QUEENS,SMART STREET,East Flushing
220644541,BRONX,BRONXWOOD AVENUE,Bronxdale
321759101,BROOKLYN,FLATLANDS 10 STREET,Canarsie
140775695,MANHATTAN,5TH AVENUE,East Harlem South
321775478,BROOKLYN,STERLING PLACE,Prospect Heights
140777844,MANHATTAN,CENTRAL PARK SOUTH,Midtown-Midtown South
321770810,BROOKLYN,EAST 9 STREET,Ocean Parkway South
321729894,BROOKLYN,GREENE AVENUE,Stuyvesant Heights
440491843,QUEENS,94TH AVENUE,Jamaica
220657803,BRONX,MORRIS AVENUE,East Concourse-Concourse Village
140789966,MANHATTAN,BROADWAY,West Village
140789993,MANHATTAN,BROADWAY,West Village
421099180,QUEENS,21 AVENUE,Steinway
440502190,QUEENS,39 AVENUE,Queensbridge-Ravenswood-Long Island City
321826850,BROOKLYN,COURT STREET,Brooklyn Heights-Cobble Hill
340618870,BROOKLYN,LIBERTY AVE,East New York
421668644,QUEENS,NATIONAL STREET,North Corona
122885743,MANHATTAN,WEST 13 STREET,West Village
321827332,BROOKLYN,UNION AVENUE,North Side-South Side
321770810,BROOKLYN,EAST 9 STREET,Ocean Parkway South
123562778,MANHATTAN,MADISON AVENUE,Upper East Side-Carnegie Hill
123544842,MANHATTAN,5TH AVE,Midtown-Midtown South
123544842,MANHATTAN,5TH AVE,Midtown-Midtown South
210179000,BRONX,EAST 181 STREET,East Tremont
520355400,STATEN ISLAND,NEWARK AVENUE,Port Richmond
440510886,QUEENS,70 AVENUE,Forest Hills
440511689,QUEENS,254 STREET,Bellerose
520359399,STATEN ISLAND,FOREST AVENUE,New Brighton-Silver Lake
520359399,STATEN ISLAND,FOREST AVENUE,New Brighton-Silver Lake
123480205,MANHATTAN,BROADWAY,Midtown-Midtown South
123480651,MANHATTAN,VARICK ST,SoHo-TriBeCa-Civic Center-Little Italy
520337118,STATEN ISLAND,OAKVILLE STREET,New Springville-Bloomfield-Travis
321806266,BROOKLYN,NOSTRAND AVE,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
123489233,MANHATTAN,EAST 58TH STREET,Turtle Bay-East Midtown
321070416,BROOKLYN,53 ST,Borough Park
123488948,MANHATTAN,EAST 42ND STREET,Turtle Bay-East Midtown
321736706,BROOKLYN,MALCOLM X BOULEVARD,Stuyvesant Heights
321822881,BROOKLYN,ST. MARK'S AVENUE,Crown Heights North
421682423,QUEENS,ASH AVE,East Flushing
123450103,MANHATTAN,WEST 82 STREET,Upper West Side
421680933,QUEENS,BEECH AVE,East Flushing
123534764,MANHATTAN,WEST 125TH STREET,Morningside Heights
123408892,MANHATTAN,MADISON AVENUE,Upper East Side-Carnegie Hill
421925652,QUEENS,127 STREET,South Ozone Park
340649711,BROOKLYN,CLARKSON AVE,Prospect Lefferts Gardens-Wingate
340683228,BROOKLYN,UNION AVENUE,North Side-South Side
340649301,BROOKLYN,NEW YORK AVE,East Flatbush-Farragut
321077516,BROOKLYN,WINDSOR PLACE,Park Slope-Gowanus
321823791,BROOKLYN,9TH STREET,Park Slope-Gowanus
322023412,BROOKLYN,86 STREET,Bath Beach
421697792,QUEENS,263 STREET,Glen Oaks-Floral Park-New Hyde Park
321073379,BROOKLYN,5 STREET,Park Slope-Gowanus
321073379,BROOKLYN,5 STREET,Park Slope-Gowanus
321073379,BROOKLYN,5 STREET,Park Slope-Gowanus
322066152,BROOKLYN,KINGS HIGHWAY,Homecrest
321913738,BROOKLYN,KINGS HIGHWAY,Homecrest
340655516,BROOKLYN,SACKETT STREET,Park Slope-Gowanus
321849470,BROOKLYN,LEXINGTON AVENUE,Stuyvesant Heights
123601003,MANHATTAN,WEST BROADWAY,SoHo-TriBeCa-Civic Center-Little Italy
321916414,BROOKLYN,SAINT MARKS PLACE,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
321916414,BROOKLYN,SAINT MARKS PLACE,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
421931618,QUEENS,SEABURY ST,Elmhurst
421931707,QUEENS,CHERRY AVENUE,Flushing
440534174,QUEENS,38TH AVENUE,Bayside-Bayside Hills
321921505,BROOKLYN,GRAND STREET,North Side-South Side
220686069,BRONX,EAGLE AVENUE,Melrose South-Mott Haven North
123253228,MANHATTAN,WEST 80TH STREET,Upper West Side
440535645,QUEENS,PUTNAM AVE,Ridgewood
421723647,QUEENS,21ST STREET,Old Astoria
321910330,BROOKLYN,EAST 9 STREET,Homecrest
220692267,BRONX,PIERCE AVE,Van Nest-Morris Park-Westchester Square
321387405,BROOKLYN,CHAUNCEY STREET,Crown Heights North
321386852,BROOKLYN,HUNTERFLY PLACE,Crown Heights North
520374960,STATEN ISLAND,RECTOR STREET,West New Brighton-New Brighton-St. George
321911758,BROOKLYN,NEW UTRECHT AVENUE,Borough Park
322065750,BROOKLYN,WYCKOFF AVE,Bushwick North
123507632,MANHATTAN,CENTRE STREET,SoHo-TriBeCa-Civic Center-Little Italy
123507632,MANHATTAN,CENTRE STREET,SoHo-TriBeCa-Civic Center-Little Italy
123507632,MANHATTAN,CENTRE STREET,SoHo-TriBeCa-Civic Center-Little Italy
340667095,BROOKLYN,EAST 4TH STREET,Homecrest
440540318,QUEENS,81 AVENUE,Bellerose
123870276,MANHATTAN,WEST 136TH STREET,Central Harlem North-Polo Grounds
123835074,MANHATTAN,EAST 4TH STREET,Lower East Side
421694848,QUEENS,BAY 25 STREET,Far Rockaway-Bayswater
321387389,BROOKLYN,BERGEN STREET,Prospect Heights
123838669,MANHATTAN,11TH AVENUE,Hudson Yards-Chelsea-Flatiron-Union Square
321939088,BROOKLYN,KINGSLAND AVENUE,East Williamsburg
123861598,MANHATTAN,WEST 34TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
321910394,BROOKLYN,BROOKLYN AVE,East Flatbush-Farragut
520378181,STATEN ISLAND,CANTON AVENUE,Arden Heights
520379082,STATEN ISLAND,ELLIS STREET,Charleston-Richmond Valley-Tottenville
421764291,QUEENS,42ND STREET,Astoria
421738800,QUEENS,51ST AVENUE,Hunters Point-Sunnyside-West Maspeth
220700711,BRONX,HONE AVENUE,Allerton-Pelham Gardens
321945801,BROOKLYN,STATE STREET,Brooklyn Heights-Cobble Hill
321945801,BROOKLYN,STATE STREET,Brooklyn Heights-Cobble Hill
321945810,BROOKLYN,WEST 12TH STREET,Bensonhurst East
220700418,BRONX,WEST 246TH STREET,North Riverdale-Fieldston-Riverdale
321386852,BROOKLYN,HUNTERFLY PLACE,Crown Heights North
321387405,BROOKLYN,CHAUNCEY STREET,Crown Heights North
340677556,BROOKLYN,TOMPKINS AVE,Bedford
421862844,QUEENS,191 STREET,Jamaica Estates-Holliswood
321951740,BROOKLYN,ALABAMA,East New York (Pennsylvania Ave)
440547936,QUEENS,HORACE HARDING EXPRESSWAY,Queensboro Hill
123729527,MANHATTAN,PARK AVENUE SOUTH,Gramercy
